V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,75;0,8519680000000001;0,8594915000000001;6,55283e-05;2,75079;-1,756365e-05;0,8578631697629746
2,75;0,8519680000000001;0,8597045;0,000131052;2,75078;-3,575645e-05;0,8730223340237511
2,75;0,8519680000000001;0,860129;0,000262137;2,75079;-7,22286e-05;0,8811971051603431
2,75;0,8519680000000001;0,857096;0,000524288;2,75078;-0,000144713;0,8858332103469314
2,75;0,8519680000000001;0,855566;0,00104767;2,75078;-0,000289671;0,8889681617789122
2,75;0,8519680000000001;0,8514395;0,00209622;2,75078;-0,0005776725;0,8903219687451652
2,75;0,8519680000000001;0,8520515;0,004193655;2,75077;-0,001151285;0,8862855596954538
2,75;0,8519680000000001;0,8457405;0,008387865000000001;2,75083;-0,00220758;0,8560424380993092
2,75;0,720896;0,731055;1,637265e-05;2,75078;-3,158945e-06;0,7259568390191344
2,75;0,720896;0,731086;3,27577e-05;2,7507650000000003;-6,933835e-06;0,7967704469041834
2,75;0,720896;0,7251080000000001;6,55272e-05;2,750775;-1,45144e-05;0,8401224631921969
2,75;0,720896;0,723564;0,000131047;2,75081;-2,96121e-05;0,8590644899613447
2,75;0,720896;0,723572;0,000262137;2,75078;-5,99431e-05;0,8693391916758715
2,75;0,720896;0,723543;0,000524285;2,75078;-0,000120491;0,8737567949947875
2,75;0,720896;0,718658;0,00104765;2,75079;-0,000240166;0,8775100372493717
2,75;0,720896;0,7161925;0,00209623;2,75079;-0,0004758275;0,8716595410609453
2,75;0,720896;0,7176830000000001;0,004193525;2,7508;-0,0009629095;0,8800914479901805
2,75;0,720896;0,7142345;0,008387775;2,75083;-0,0018745699999999999;0,86069061304228
2,75;0,589824;0,595595;8,19184e-06;2,75082;-8,36535e-07;0,4717398391601869
2,75;0,589824;0,5958475;1,63739e-05;2,750755;-2,37064e-06;0,6683425767643874
2,75;0,589824;0,5959615;3,2757749999999997e-05;2,75075;-5,409115e-06;0,7621418261967443
2,75;0,589824;0,595936;6,552705e-05;2,75079;-1,169775e-05;0,8240898620434635
2,75;0,589824;0,5959645;0,000131048;2,75079;-2,3778000000000002e-05;0,8374742720356964
2,75;0,589824;0,5874375000000001;0,000262138;2,75077;-4,767455e-05;0,8516049842720942
2,75;0,589824;0,5870150000000001;0,0005242854999999999;2,75078;-9,59712e-05;0,8578026057106991
2,75;0,589824;0,5898245;0,00104763;2,75078;-0,0001935065;0,8613672807271617
2,75;0,589824;0,583314;0,00209629;2,7507650000000003;-0,00038375;0,8632568478150375
2,75;0,589824;0,5795494999999999;0,00419367;2,7508;-0,0007636019999999999;0,8642808673870802
2,75;0,589824;0,58668;0,00838779;2,75083;-0,001545195;0,8637368329496576
2,75;0,458752;0,4596715;8,19186e-06;2,75082;-4,4037399999999997e-07;0,3217013687200865
2,75;0,458752;0,459667;1,637445e-05;2,750795;-1,6278700000000001e-06;0,5949060419563306
2,75;0,458752;0,45977599999999996;3,27586e-05;2,75076;-3,95047e-06;0,7214092895000599
2,75;0,458752;0,45980600000000005;6,55284e-05;2,75077;-8,52935e-06;0,7786390667413109
2,75;0,458752;0,459821;0,00013105;2,75078;-1,77054e-05;0,8082067550829055
2,75;0,458752;0,4598045;0,000262136;2,75078;-3,60811e-05;0,8234102253837858
2,75;0,458752;0,4597885;0,0005242825;2,7508;-7,2841e-05;0,8312522948708798
2,75;0,458752;0,45161450000000003;0,00104755;2,75077;-0,0001440125;0,8373694542586193
2,75;0,458752;0,45380849999999995;0,00209616;2,75078;-0,000290289;0,839442962519412
2,75;0,458752;0,447756;0,00419348;2,7508;-0,0005739355;0,8408499670620745
2,75;0,458752;0,4476585;0,008387695;2,75079;-0,00115123;0,8433545114371429
2,75;0,32767999999999997;0,321425;8,19186e-06;2,75084;-1,18457e-07;0,12373915376056561
2,75;0,32767999999999997;0,32150599999999996;1,63734e-05;2,7508;-8,716195000000001e-07;0,455531604221935
2,75;0,32767999999999997;0,32153149999999997;3,27597e-05;2,7507650000000003;-2,380645e-06;0,6216841598700855
2,75;0,32767999999999997;0,321539;6,552875e-05;2,75077;-5,4723550000000006e-06;0,7144324416964336
