V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,5;0,7;0,709017;9,99964e-06;2,50078;-1,77869e-06;0,6273865033486763
2,5;0,7;0,7092879999999999;1,9990850000000002e-05;2,50082;-4,261115e-06;0,7515203342311951
2,5;0,7;0,709385;2,99902e-05;2,50082;-6,73622e-06;0,7918038683354985
2,5;0,7;0,709373;3,99918e-05;2,50082;-9,19492e-06;0,8105903133410682
2,5;0,7;0,709379;4,99918e-05;2,50079;-1,165955e-05;0,8221745076111071
2,5;0,7;0,7093845;5,99923e-05;2,5008;-1,41282e-05;0,8301894472403324
2,5;0,7;0,709341;7,999235e-05;2,500795;-1,905325e-05;0,8397487420927474
2,5;0,7;0,708221;9,99907e-05;2,50079;-2,39425e-05;0,8458625291460891
2,5;0,7;0,70119;0,000199978;2,50079;-4,822e-05;0,8599570676913931
2,5;0,7;0,701279;0,0003;2,5008;-7,26825e-05;0,863916055311419
2,5;0,7;0,701225;0,000399996;2,50082;-9,7132e-05;0,8659831833527735
2,5;0,7;0,7011955000000001;0,0005000075;2,5007849999999996;-0,000121555;0,8670323160736371
2,5;0,7;0,701165;0,0006;2,50079;-0,000146002;0,8678574289630867
2,5;0,7;0,701071;0,00079999;2,50081;-0,000194871;0,8688966425002245
2,5;0,7;0,7011369999999999;0,000999957;2,50079;-0,00024376699999999999;0,8695088270894982
2,5;0,7;0,697788;0,00199926;2,50081;-0,000486221;0,8715988425588757
