V_inp_nom;I_out_nom;V_inp;I_inp;V_out;I_out;eta
2,75;9e-06;2,7491;7,35506e-06;1,8081;-8,99979e-06;0,8047816478884869
2,75;9e-06;2,74913;7,24331e-06;1,80846;-8,99978e-06;0,8173507225667511
2,75;9e-06;2,74912;7,3411e-06;1,80833;-8,99979e-06;0,8064087391724413
2,75;0,0001;2,74978;7,61829e-05;1,80831;-0,0001;0,8632119311785954
2,75;0,0001;2,74968;7,66113e-05;1,80827;-0,0001;0,8583971965020823
2,75;0,0001;2,74972;7,70246e-05;1,80807;-0,0001;0,8536843427099045
2,75;0,0001;2,74987;7,65582e-05;1,80817;-9,99997e-05;0,8588831438764032
2,75;0,0001;2,74982;7,70662e-05;1,80826;-9,99994e-05;0,8532770368209032
2,75;0,0001;2,74986;7,62736e-05;1,80809;-0,0001;0,8620554772696339
2,75;0,0001;2,74965;7,59447e-05;1,80798;-9,99999e-05;0,8658014330883749
2,75;0,0001;2,74984;7,67521e-05;1,80861;-9,99998e-05;0,8569320125966057
2,75;0,0001;2,74981;7,72284e-05;1,80818;-9,99996e-05;0,851452058480743
2,75;0,0001;2,74978;7,62e-05;1,80864;-9,99997e-05;0,8631731216521661
2,75;0,0002;2,7499;0,000148707;1,8047;-0,000200031;0,8827831013705794
2,75;0,0002;2,7499;0,000148628;1,80413;-0,000200031;0,8829733574890276
2,75;0,0002;2,7499;0,000148687;1,80391;-0,000200031;0,8825153585380675
2,75;0,0002;2,74989;0,000148473;1,80408;-0,000200032;0,8838782835609373
2,75;0,0002;2,7499;0,000148746;1,80416;-0,000200031;0,8822875668091703
2,75;0,0002;2,74988;0,000148627;1,80434;-0,000200032;0,8830929142424698
2,75;0,0002;2,7499;0,000148711;1,80407;-0,00020003;0,8824467837357893
2,75;0,0002;2,7499;0,000148941;1,80418;-0,000200032;0,881146610575469
2,75;0,0002;2,74989;0,00014902;1,80394;-0,000200031;0,8805611363313258
2,75;0,0002;2,7499;0,000148868;1,80418;-0,000200032;0,8815786960644392
2,75;0,0003;2,74987;0,000223237;1,80458;-0,000300047;0,8820375780081492
2,75;0,0003;2,7499;0,000223297;1,80471;-0,000300048;0,8818574164641753
2,75;0,0003;2,7499;0,000223281;1,80425;-0,000300047;0,8816928790940951
2,75;0,0003;2,74989;0,000223439;1,80556;-0,000300049;0,8817182050756869
2,75;0,0003;2,7499;0,000223399;1,8046;-0,000300046;0,8813951749276463
2,75;0,0003;2,74989;0,000223547;1,80457;-0,000300047;0,8808031402612598
2,75;0,0003;2,74989;0,000223248;1,80466;-0,000300047;0,8820268029670516
2,75;0,0003;2,74989;0,000223296;1,80458;-0,000300047;0,8817981097719115
2,75;0,0003;2,7499;0,000223278;1,80419;-0,000300047;0,8816754047373506
2,75;0,0003;2,74988;0,000223557;1,80427;-0,000300047;0,8806205209504289
2,75;0,0004;2,74988;0,000298461;1,80472;-0,000400042;0,8796584703646151
2,75;0,0004;2,74989;0,000298481;1,80481;-0,000400041;0,8796379952738047
2,75;0,0004;2,74988;0,000298674;1,80498;-0,00040004;0,8791533838121232
2,75;0,0004;2,74988;0,000298373;1,80465;-0,000400038;0,8798749830978491
2,75;0,0004;2,74988;0,00029842;1,80476;-0,000400038;0,8797900293215372
2,75;0,0004;2,74987;0,000298651;1,80494;-0,000400038;0,8792004073474771
2,75;0,0004;2,74988;0,000298538;1,80543;-0,000400037;0,8797665692751732
2,75;0,0004;2,74987;0,000298555;1,80454;-0,000400036;0,8792838113704398
2,75;0,0004;2,74987;0,000298304;1,80475;-0,000400038;0,8801304728029402
2,75;0,0004;2,74987;0,000298284;1,8046;-0,00040004;0,8801207298122599
2,75;0,0005;2,74988;0,000372944;1,805;-0,000500046;0,8800954929231602
2,75;0,0005;2,74988;0,000373351;1,80552;-0,000500044;0,8793858289622517
2,75;0,0005;2,74987;0,000372884;1,80488;-0,000500042;0,8801747473603435
2,75;0,0005;2,74987;0,000373381;1,80518;-0,000500043;0,8791510268868862
2,75;0,0005;2,74988;0,000373148;1,8048;-0,000500042;0,8795098450634355
2,75;0,0005;2,74987;0,00037304;1,80442;-0,000500044;0,8795859573206066
2,75;0,0005;2,74989;0,000373276;1,8052;-0,000500046;0,8794069491508778
2,75;0,0005;2,74989;0,000373165;1,8053;-0,000500044;0,8797137447819234
2,75;0,0005;2,74989;0,000373363;1,80515;-0,000500044;0,8791741638920435
2,75;0,0005;2,74988;0,000372847;1,80478;-0,000500044;0,8802136411517136
2,75;0,0006;2,74987;0,000447176;1,80527;-0,000600036;0,8809044876655219
2,75;0,0006;2,74985;0,000447136;1,80425;-0,000600038;0,8804948639931605
2,75;0,0006;2,74987;0,000447387;1,80481;-0,000600036;0,8802646719130502
2,75;0,0006;2,74986;0,000447262;1,80513;-0,000600037;0,8806714750751662
2,75;0,0006;2,74987;0,000447294;1,805;-0,000600037;0,8805418497910472
2,75;0,0006;2,74987;0,000447106;1,80515;-0,000600037;0,8809853077315486
2,75;0,0006;2,74987;0,000447661;1,80433;-0,000600038;0,879494851165416
2,75;0,0006;2,74987;0,000447249;1,80482;-0,000600039;0,8805455614501794
2,75;0,0006;2,74986;0,000447296;1,80474;-0,00060004;0,8804186795853863
2,75;0,0006;2,74987;0,000447022;1,80481;-0,00060004;0,8809892937605998
2,75;0,0007;2,74986;0,000521743;1,80519;-0,00070003;0,8807899619959879
2,75;0,0007;2,74985;0,000521998;1,80517;-0,000700028;0,8803506219979229
2,75;0,0007;2,74984;0,000522128;1,80572;-0,000700027;0,8804015341461066
2,75;0,0007;2,74986;0,000521904;1,80498;-0,000700027;0,8804120459210736
2,75;0,0007;2,74986;0,000521835;1,80594;-0,000700029;0,8809992955540182
2,75;0,0007;2,74985;0,000521868;1,80559;-0,000700028;0,8807747997211955
2,75;0,0007;2,74986;0,000522232;1,80488;-0,000700028;0,8798115932086696
2,75;0,0007;2,74986;0,000522273;1,80517;-0,000700028;0,8798838784265194
2,75;0,0007;2,74987;0,000521994;1,80525;-0,000700027;0,8803887221566686
2,75;0,0007;2,74986;0,000521918;1,8065;-0,000700026;0,8811285588643328
2,75;0,0008;2,74984;0,000596927;1,80442;-0,00079999;0,8794143381235855
2,75;0,0008;2,74985;0,000597113;1,8048;-0,00079999;0,8793223455469339
2,75;0,0008;2,74985;0,000596817;1,80516;-0,00079999;0,8799339418830892
2,75;0,0008;2,74984;0,000597232;1,80568;-0,00079999;0,8795789991378227
2,75;0,0008;2,74985;0,000597052;1,8058;-0,000799992;0,8799016474616574
2,75;0,0008;2,74985;0,000596852;1,805;-0,000799989;0,879803253707322
2,75;0,0008;2,74985;0,000596768;1,80534;-0,000799991;0,8800950415472333
2,75;0,0008;2,74984;0,000597013;1,80503;-0,000799992;0,8795871079707537
2,75;0,0008;2,74984;0,000596761;1,80578;-0,000799991;0,8803230669173315
2,75;0,0008;2,74986;0,000596903;1,80523;-0,000799991;0,8798391807778199
2,75;0,0009;2,74984;0,000672353;1,80543;-0,000899969;0,8788270840921824
2,75;0,0009;2,74983;0,000672035;1,80527;-0,000899971;0,8791701670305018
2,75;0,0009;2,74983;0,00067237;1,80494;-0,000899971;0,8785715008161904
2,75;0,0009;2,74984;0,000672491;1,80581;-0,000899969;0,8788316766458325
2,75;0,0009;2,74984;0,000672397;1,80525;-0,000899968;0,8786809868106968
2,75;0,0009;2,74984;0,000672314;1,80515;-0,000899969;0,8787417604447647
2,75;0,0009;2,74985;0,000672357;1,80472;-0,000899969;0,8784730572956753
2,75;0,0009;2,74985;0,000672303;1,80546;-0,000899967;0,8789018983066432
2,75;0,0009;2,74985;0,000672391;1,80556;-0,000899968;0,878836521307129
2,75;0,0009;2,74984;0,000672608;1,80527;-0,000899966;0,878413120407691
2,75;0,001;2,74986;0,000748386;1,80532;-0,000999941;0,8771872913303853
2,75;0,001;2,74988;0,000748784;1,80546;-0,00099994;0,8767817760382636
2,75;0,001;2,74988;0,000748609;1,80576;-0,000999941;0,8771333382066991
2,75;0,001;2,74988;0,000748718;1,80519;-0,000999942;0,8767296874127252
2,75;0,001;2,74988;0,00074872;1,8055;-0,000999943;0,8768787802220709
2,75;0,001;2,74987;0,000748842;1,80614;-0,000999941;0,8770481346361454
2,75;0,001;2,74988;0,000748554;1,80518;-0,000999942;0,876916911523922
2,75;0,001;2,74989;0,000748583;1,80543;-0,000999941;0,8770003134201882
2,75;0,001;2,74989;0,000748321;1,80527;-0,000999942;0,8772304951971405
2,75;0,001;2,74988;0,000748804;1,8054;-0,000999942;0,8767309745136737
2,75;0,002;2,74987;0,0015255;1,80835;-0,0020006;0,8624191271175934
2,75;0,002;2,74985;0,00152501;1,80858;-0,00200064;0,862829481234538
2,75;0,002;2,74985;0,0015254;1,80827;-0,00200065;0,8624653363513858
2,75;0,002;2,74985;0,00152514;1,80808;-0,00200057;0,8624872393635963
2,75;0,002;2,74985;0,00152588;1,80831;-0,0020006;0,8621915523267359
2,75;0,002;2,74985;0,00152564;1,8087;-0,00200065;0,8625347198839967
2,75;0,002;2,74985;0,00152604;1,80894;-0,00200062;0,8624101247559381
2,75;0,002;2,74985;0,00152525;1,80858;-0,00200051;0,8626376567806533
2,75;0,002;2,74982;0,00152545;1,8088;-0,00200059;0,8626733847766329
2,75;0,002;2,74986;0,00152567;1,80806;-0,00200058;0,862179258577691
2,75;0,003;2,74989;0,00229707;1,80884;-0,00300075;0,8592913033085468
2,75;0,003;2,74989;0,00229737;1,80825;-0,00300082;0,8589188859819421
2,75;0,003;2,74989;0,00229694;1,80796;-0,00300078;0,8589304551572033
2,75;0,003;2,74989;0,00229749;1,80979;-0,00300069;0,8595682463810571
2,75;0,003;2,7499;0,00229629;1,8088;-0,00300071;0,8595495937143917
2,75;0,003;2,74988;0,00229801;1,80965;-0,0030007;0,8593132509120733
2,75;0,003;2,74989;0,00229642;1,80807;-0,00300066;0,8591428636373994
2,75;0,003;2,74989;0,00229682;1,80848;-0,00300066;0,859188026896766
2,75;0,003;2,7499;0,00229633;1,80801;-0,00300069;0,8591534898798345
2,75;0,003;2,74989;0,00229745;1,80846;-0,00300062;0,8589314736587492
2,75;0,004;2,74988;0,00306111;1,8086;-0,00400087;0,8596155996115462
2,75;0,004;2,74989;0,00306064;1,80758;-0,00400086;0,859257458374982
2,75;0,004;2,7499;0,00306192;1,8088;-0,00400096;0,8594963135305753
2,75;0,004;2,74989;0,00306069;1,80856;-0,00400086;0,8597092699527588
2,75;0,004;2,74989;0,0030611;1,80844;-0,00400085;0,8595349381195587
2,75;0,004;2,74989;0,00306144;1,80814;-0,00400088;0,8593033511053186
2,75;0,004;2,74989;0,00306021;1,80884;-0,00400085;0,8599750880412022
2,75;0,004;2,74988;0,00306129;1,8078;-0,00400088;0,8591869904475847
2,75;0,004;2,74989;0,00306134;1,80895;-0,0040009;0,8597206765311385
2,75;0,004;2,74988;0,0030604;1,80887;-0,00400099;0,8599691785103396
2,75;0,005;2,7499;0,00382671;1,80765;-0,00500084;0,8590429003034605
2,75;0,005;2,7499;0,00382511;1,80854;-0,00500097;0,8598477082424228
2,75;0,005;2,7499;0,00382627;1,80791;-0,00500103;0,8592979051641851
2,75;0,005;2,74991;0,00382557;1,80758;-0,00500098;0,8592865454749518
2,75;0,005;2,7499;0,00382502;1,80728;-0,00500105;0,8592826201570212
2,75;0,005;2,74989;0,00382331;1,80787;-0,00500106;0,8599524312531948
2,75;0,005;2,74989;0,00382468;1,80814;-0,00500102;0,8597659049827352
2,75;0,005;2,7499;0,00382507;1,80842;-0,00500103;0,8598099624491061
2,75;0,005;2,74989;0,0038238;1,80712;-0,00500104;0,8594820876364527
2,75;0,005;2,7499;0,00382367;1,80743;-0,005001;0,8596487507184429
2,75;0,006;2,74989;0,00458462;1,80744;-0,00600076;0,8603030854783238
2,75;0,006;2,74989;0,00458582;1,80843;-0,00600082;0,8605576647127251
2,75;0,006;2,74989;0,0045861;1,80841;-0,00600072;0,8604812679456874
2,75;0,006;2,74988;0,00458411;1,8082;-0,00600072;0,8607579741251181
2,75;0,006;2,74988;0,00458654;1,80723;-0,00600081;0,8598533262745504
2,75;0,006;2,74988;0,00458818;1,80805;-0,00600082;0,8599374175871893
2,75;0,006;2,74989;0,0045843;1,80771;-0,00600082;0,8605002646780586
2,75;0,006;2,7499;0,00458723;1,80771;-0,0060008;0,859944644303034
2,75;0,006;2,74991;0,00458639;1,80654;-0,00600091;0,859558092179645
2,75;0,006;2,74989;0,00458841;1,80787;-0,00600086;0,8598113100814254
2,75;0,007;2,74989;0,00534875;1,80695;-0,00700068;0,8600401787258469
2,75;0,007;2,74988;0,00535002;1,80762;-0,0070006;0,8601481380473333
2,75;0,007;2,7499;0,00535015;1,8077;-0,00700057;0,8601553625103987
2,75;0,007;2,7499;0,00535129;1,808;-0,00700064;0,8601234398704037
2,75;0,007;2,74989;0,00534777;1,80703;-0,00700057;0,8602223517766353
2,75;0,007;2,7499;0,00534808;1,80741;-0,00700059;0,8603527040058506
2,75;0,007;2,74991;0,00534934;1,80758;-0,00700059;0,860227829010147
2,75;0,007;2,74991;0,00535204;1,80839;-0,0070006;0,8601803742993729
2,75;0,007;2,7499;0,00534988;1,80717;-0,00700057;0,8599465713077197
2,75;0,007;2,7499;0,0053496;1,80699;-0,00700065;0,8599157499646262
2,75;0,008;2,74989;0,00611315;1,8082;-0,00800067;0,860582377310765
2,75;0,008;2,74989;0,00611301;1,80599;-0,00800064;0,8595470268851508
2,75;0,008;2,74989;0,00610921;1,80783;-0,00800066;0,8609601059425638
2,75;0,008;2,74989;0,00611515;1,80732;-0,00800069;0,8598843834927796
2,75;0,008;2,7499;0,00611463;1,80729;-0,00800067;0,8599379583091582
2,75;0,008;2,7499;0,00611163;1,80591;-0,0080007;0,8597063486982979
2,75;0,008;2,7499;0,00611357;1,80703;-0,00800056;0,8599515012829119
2,75;0,008;2,74989;0,00611159;1,806;-0,00800056;0,8597429024093414
2,75;0,008;2,74987;0,00611124;1,80821;-0,00800062;0,8608569846960438
2,75;0,008;2,74988;0,00611354;1,80744;-0,00800064;0,8601656948339016
2,75;0,009;2,74989;0,00687552;1,80789;-0,00900034;0,8606172504306686
2,75;0,009;2,74991;0,00687579;1,80748;-0,00900033;0,8603810757012482
2,75;0,009;2,7499;0,00687666;1,80713;-0,00900029;0,8601049469643937
2,75;0,009;2,74988;0,00687002;1,80677;-0,00900031;0,8607729193833547
2,75;0,009;2,74989;0,00687606;1,80813;-0,00900033;0,8606629462277359
2,75;0,009;2,74988;0,0068747;1,80783;-0,00900033;0,8606935112573149
2,75;0,009;2,74988;0,00687737;1,8067;-0,00900035;0,8598234998617303
2,75;0,009;2,74989;0,00687727;1,80814;-0,00900031;0,8605143664834282
2,75;0,009;2,74988;0,0068726;1,80646;-0,00900036;0,8603069279614792
2,75;0,009;2,74989;0,00687284;1,80812;-0,00900029;0,8610575871513747
2,75;0,01;2,74991;0,00763431;1,8081;-0,01;0,8612597964707372
2,75;0,01;2,74992;0,00763392;1,80672;-0,0100001;0,8606518983131348
2,75;0,01;2,74991;0,00763657;1,80637;-0,0100001;0,8601896990591571
2,75;0,01;2,74989;0,00763318;1,80724;-0,00999998;0,8609821274855848
2,75;0,01;2,74989;0,00763547;1,80719;-0,01;0,8607018133153533
2,75;0,01;2,74988;0,00763239;1,8073;-0,0100001;0,8611132965642777
2,75;0,01;2,74989;0,00763217;1,80702;-0,01;0,8609929637270315
2,75;0,01;2,7499;0,00763072;1,807;-0,0100001;0,8611525194512955
2,75;0,01;2,74989;0,00763357;1,80774;-0,01;0,8611780535867465
2,75;0,01;2,74989;0,00763384;1,80797;-0,01;0,8612571591244286
2,75;0,02;2,74988;0,0151157;1,80262;-0,0200003;0,8673586000320402
2,75;0,02;2,74988;0,0151166;1,80268;-0,0200004;0,8673401647585532
2,75;0,02;2,74989;0,0151119;1,80226;-0,0200004;0,8674046232923468
2,75;0,02;2,74989;0,0151099;1,80225;-0,0200005;0,8675189600249024
2,75;0,02;2,74988;0,0151123;1,80219;-0,0200005;0,8673554659767454
2,75;0,02;2,74987;0,0151102;1,8031;-0,0200007;0,8679258696859049
2,75;0,02;2,74987;0,0151202;1,80263;-0,0200005;0,8671170954426491
2,75;0,02;2,74987;0,0151083;1,80187;-0,0200006;0,8674385443721493
2,75;0,02;2,74988;0,0151146;1,80225;-0,0200006;0,8672566883206955
2,75;0,02;2,74988;0,0151178;1,80303;-0,0200002;0,8674310293791642
2,75;0,03;2,74985;0,022505;1,79955;-0,0300019;0,8724180761498749
2,75;0,03;2,74986;0,0225134;1,79985;-0,0300017;0,8722289659014248
2,75;0,03;2,74986;0,0225061;1,79976;-0,0300016;0,8724653417503685
2,75;0,03;2,74986;0,0225088;1,79971;-0,0300016;0,8723364513683588
2,75;0,03;2,74985;0,0225077;1,79991;-0,0300016;0,872479203779979
2,75;0,03;2,74986;0,0225068;1,7997;-0,0300015;0,8724062135581396
2,75;0,03;2,74987;0,0225069;1,79927;-0,0300014;0,8721878164993561
2,75;0,03;2,74986;0,0225088;1,79994;-0,0300017;0,8724508425474556
2,75;0,03;2,74985;0,0225102;1,7997;-0,0300016;0,8722805225486112
2,75;0,03;2,74984;0,0225042;1,79985;-0,0300014;0,8725831650943578
2,75;0,04;2,74982;0,0300797;1,8001;-0,0400026;0,8705767902540372
2,75;0,04;2,74982;0,0300776;1,80017;-0,0400025;0,8706692531134611
2,75;0,04;2,74983;0,0300852;1,80023;-0,0400025;0,8704751548783518
2,75;0,04;2,74984;0,0300817;1,80027;-0,0400024;0,870590435833688
2,75;0,04;2,74985;0,0300779;1,80029;-0,0400024;0,8707069316239475
2,75;0,04;2,74985;0,0300789;1,80032;-0,0400026;0,870696846354763
2,75;0,04;2,74984;0,0300784;1,80007;-0,0400026;0,8705935754789679
2,75;0,04;2,74983;0,030081;1,80061;-0,0400027;0,8707848160302779
2,75;0,04;2,74984;0,0300825;1,80058;-0,0400024;0,870717192302864
2,75;0,04;2,74985;0,0300825;1,80023;-0,0400023;0,870542598685841
2,75;0,05;2,74985;0,0378886;1,79928;-0,050003;0,8635296443630923
2,75;0,05;2,74984;0,0378885;1,79903;-0,0500031;0,8634168071034397
2,75;0,05;2,74984;0,0378788;1,79866;-0,0500031;0,8634602895199556
2,75;0,05;2,74985;0,0378872;1,79919;-0,0500029;0,8635166310434952
2,75;0,05;2,74984;0,0378874;1,79919;-0,0500032;0,8635203937294622
2,75;0,05;2,74983;0,0378874;1,79882;-0,050003;0,8633424988632876
2,75;0,05;2,74981;0,0378828;1,79895;-0,0500032;0,8635194674263619
2,75;0,05;2,74981;0,0378869;1,79894;-0,0500032;0,863421220480893
2,75;0,05;2,74981;0,03789;1,79977;-0,050003;0,8637454593434234
2,75;0,05;2,74983;0,0378835;1,79906;-0,0500028;0,8635431232748707
2,75;0,06;2,7498;0,0451399;1,79667;-0,0600019;0,8685035916102846
2,75;0,06;2,74981;0,0451446;1,79688;-0,0600018;0,868510068507389
2,75;0,06;2,7498;0,045133;1,79666;-0,0600018;0,8686300873527051
2,75;0,06;2,74981;0,045135;1,79686;-0,060002;0,8686880230777977
2,75;0,06;2,74981;0,0451353;1,79666;-0,0600022;0,8685884554548218
2,75;0,06;2,74983;0,04513;1,79663;-0,0600021;0,8686681903367893
2,75;0,06;2,74983;0,0451228;1,7967;-0,0600023;0,8688435453401079
2,75;0,06;2,74984;0,0451328;1,79691;-0,0600024;0,8687508544430508
2,75;0,06;2,74983;0,0451407;1,79663;-0,0600023;0,8684651789178549
2,75;0,06;2,74982;0,0451267;1,79669;-0,0600026;0,8687711246400093
2,75;0,07;2,74981;0,0529152;1,79623;-0,0700009;0,8641366807159352
2,75;0,07;2,74982;0,0529098;1,79604;-0,0700008;0,8641290827610885
2,75;0,07;2,74982;0,0529114;1,7963;-0,070001;0,8642305114266889
2,75;0,07;2,7498;0,0529068;1,79615;-0,0700008;0,8642372949890182
2,75;0,07;2,74981;0,0529015;1,79622;-0,0700005;0,8643507166089469
2,75;0,07;2,74982;0,0529108;1,79655;-0,0700005;0,864354418366394
2,75;0,07;2,74983;0,0529059;1,79626;-0,0700006;0,8642930266761779
2,75;0,07;2,74982;0,0529014;1,79607;-0,0700007;0,864279495859075
2,75;0,07;2,74983;0,0529113;1,79635;-0,0700006;0,8642481192180927
2,75;0,07;2,74983;0,0529038;1,7959;-0,0700006;0,8641541091301361
2,75;0,08;2,74982;0,0603937;1,79493;-0,0799994;0,8646460113490271
2,75;0,08;2,7498;0,0603958;1,79487;-0,0799994;0,8645933334871276
2,75;0,08;2,74983;0,0603975;1,79466;-0,0799993;0,8644573315029475
2,75;0,08;2,74982;0,0603995;1,79513;-0,0799994;0,8646593156340711
2,75;0,08;2,74981;0,060394;1,79501;-0,0799994;0,8646833978988593
2,75;0,08;2,74981;0,0603871;1,79465;-0,0799993;0,864607681042018
2,75;0,08;2,74983;0,0603978;1,79485;-0,0799993;0,8645445570122916
2,75;0,08;2,74983;0,0603903;1,79503;-0,0799992;0,8647375589987348
2,75;0,08;2,74982;0,060402;1,79499;-0,0799992;0,8645539355989251
2,75;0,08;2,74981;0,0604019;1,79455;-0,0799991;0,8643455041587913
3,0;5e-07;2,9845;1,79135e-06;1,80923;-5,00062e-07;0,1692254207909818
3,0;5e-07;2,9954;1,12378e-06;1,80803;-5,00066e-07;0,2685943269651479
3,0;5e-07;2,99991;1,38976e-06;1,80208;-5,00063e-07;0,21614776806954528
3,0;5e-07;2,99921;8,35401e-07;1,81289;-5,00069e-07;0,36182579081411304
3,0;5e-07;2,99994;6,30867e-07;1,80962;-5,00066e-07;0,47815019323707286
3,0;5e-07;2,99974;1,44414e-06;1,80371;-5,00071e-07;0,20821186358916674
3,0;5e-07;2,99993;4,82841e-07;1,81111;-5,00063e-07;0,6252508470366686
3,0;5e-07;2,99993;6,64049e-07;1,80149;-5,00069e-07;0,4522208067899693
3,0;5e-07;2,99916;6,81818e-07;1,80699;-5,00061e-07;0,441886401119693
3,0;5e-07;2,99948;1,0921e-06;1,80565;-5,00065e-07;0,275645973932005
3,0;6e-07;2,99989;1,63242e-06;1,80867;-6,00075e-07;0,2216295331313984
3,0;6e-07;2,99908;6,03036e-07;1,81033;-6,00067e-07;0,6006565291955377
3,0;6e-07;2,99994;1,47166e-06;1,80137;-6,00068e-07;0,24484054570626587
3,0;6e-07;2,99918;1,10174e-06;1,80789;-6,00064e-07;0,32831288435217904
3,0;6e-07;2,99989;1,18182e-06;1,81176;-6,00068e-07;0,3066510592078397
3,0;6e-07;2,99926;1,73081e-06;1,80491;-6,00068e-07;0,208637565985354
3,0;6e-07;2,99939;7,25883e-07;1,81184;-6,00067e-07;0,4993672108788753
3,0;6e-07;2,99992;1,71327e-06;1,80456;-6,00071e-07;0,21068736021500617
3,0;6e-07;2,99899;5,87809e-07;1,80894;-6,00069e-07;0,6157637304165345
3,0;6e-07;2,99998;1,18379e-06;1,80552;-6,00067e-07;0,3050766866799625
3,0;7e-07;2,99877;1,01716e-06;1,80696;-7,00047e-07;0,41470885346998715
3,0;7e-07;2,99895;1,04984e-06;1,80919;-7,00051e-07;0,4022735870030063
3,0;7e-07;2,99919;1,04501e-06;1,8103;-7,00054e-07;0,4043502045294178
3,0;7e-07;2,9997;9,00657e-07;1,81165;-7,0005e-07;0,4694248827030247
3,0;7e-07;2,99983;5,09498e-07;1,81248;-7,00054e-07;0,8301673271735356
3,0;7e-07;2,99989;9,71891e-07;1,81072;-7,00056e-07;0,43477162249983664
3,0;7e-07;2,99973;1,258e-06;1,80576;-7,00057e-07;0,33498905954000086
3,0;7e-07;2,99964;1,52233e-06;1,80376;-7,00057e-07;0,2765248797749244
3,0;7e-07;2,99894;1,78921e-06;1,80346;-7,0005e-07;0,23529163118691154
3,0;7e-07;2,99873;1,78923e-06;1,80351;-7,00048e-07;0,2353113297554411
3,0;8e-07;2,99914;1,33382e-06;1,80754;-8,0003e-07;0,36149327740085013
3,0;8e-07;2,99972;1,11061e-06;1,81161;-8,00038e-07;0,43504384290671
3,0;8e-07;2,99913;1,33309e-06;1,80774;-8,00039e-07;0,361736526829021
3,0;8e-07;2,99824;1,33382e-06;1,80469;-8,00036e-07;0,36103434880013924
3,0;8e-07;2,99882;1,29439e-06;1,81017;-8,00039e-07;0,37309117259863
3,0;8e-07;2,99957;1,23738e-06;1,81166;-8,00042e-07;0,39050571029675524
3,0;8e-07;2,9994;1,12201e-06;1,80913;-8,00036e-07;0,430078953667104
3,0;8e-07;2,99846;1,33385e-06;1,80434;-8,00042e-07;0,3609324346968428
3,0;8e-07;2,9988;1,33384e-06;1,80596;-8,00042e-07;0,36121824185000967
3,0;8e-07;2,9991;1,33381e-06;1,80937;-8,00036e-07;0,3618695156433561
3,0;9e-07;2,99957;1,29956e-06;1,80923;-9,00016e-07;0,41772327453323194
3,0;9e-07;2,99895;1,40542e-06;1,80751;-9,00018e-07;0,38597266572010486
3,0;9e-07;2,99913;1,21584e-06;1,80706;-9,00019e-07;0,4460181502982402
3,0;9e-07;2,99936;1,45278e-06;1,80825;-9,00011e-07;0,37348902404952106
3,0;9e-07;2,99877;1,25042e-06;1,80893;-9,0002e-07;0,43418503713274514
3,0;9e-07;2,99951;1,21936e-06;1,80912;-9,00019e-07;0,4451811778253309
3,0;9e-07;2,99863;1,21691e-06;1,80706;-9,00017e-07;0,44569929165872774
3,0;9e-07;2,99972;1,37427e-06;1,81047;-9,00015e-07;0,3952649414502013
3,0;9e-07;2,99916;1,03357e-06;1,80944;-9,00015e-07;0,5253568556206875
3,0;9e-07;2,99874;1,60249e-06;1,80432;-9,00017e-07;0,33793263522444483
3,0;1e-06;2,99979;1,3902e-06;1,81028;-9,99984e-07;0,434080890510559
3,0;1e-06;2,99946;1,5843e-06;1,80764;-9,99984e-07;0,3803859762105534
3,0;1e-06;2,99977;1,24411e-06;1,80986;-9,99977e-07;0,48494027500260506
3,0;1e-06;2,99917;1,16662e-06;1,80755;-9,99985e-07;0,5165986943695249
3,0;1e-06;2,9992;1,3103e-06;1,80521;-9,9998e-07;0,4593491067968427
3,0;1e-06;2,99921;1,6286e-06;1,80708;-9,99986e-07;0,3699559302386732
3,0;1e-06;2,99972;1,52349e-06;1,81079;-9,9999e-07;0,396226408498886
3,0;1e-06;2,99893;1,54958e-06;1,80751;-9,99986e-07;0,38895046709760955
3,0;1e-06;2,99945;1,0234e-06;1,80961;-9,99986e-07;0,5895109385323339
3,0;1e-06;2,99912;1,59551e-06;1,80746;-9,99989e-07;0,3777204897786933
3,0;2e-06;2,99901;2,02681e-06;1,80813;-2,0002e-06;0,5949933647976685
3,0;2e-06;2,99877;1,91774e-06;1,80673;-2,00021e-06;0,6283996953349655
3,0;2e-06;2,99936;2,34602e-06;1,80885;-2,00023e-06;0,5141882940687997
3,0;2e-06;2,99888;1,6517e-06;1,80695;-2,00023e-06;0,7296856666734317
3,0;2e-06;2,99889;2,31381e-06;1,80929;-2,00021e-06;0,5215495166991283
3,0;2e-06;2,99875;1,7931e-06;1,80751;-2,00021e-06;0,6723749598508423
3,0;2e-06;2,99926;2,09209e-06;1,80857;-2,00021e-06;0,5765227342690613
3,0;2e-06;2,99872;1,88239e-06;1,80717;-2,00022e-06;0,6403704021229754
3,0;2e-06;2,9993;2,4075e-06;1,80791;-2,0002e-06;0,5007996614232487
3,0;2e-06;2,99867;1,56076e-06;1,80694;-2,00019e-06;0,772236247072329
