Time [s],Sheep1,Sheep2
81.702404124,0,0
81.702603934,1,0
81.702604364,1,1
81.702624808,1,0
81.813505428,0,0
81.813707896,1,0
81.813708510,1,1
81.813728984,1,0
81.924606424,0,0
81.924811760,1,0
81.924812468,1,1
81.924842936,1,0
82.035713060,0,0
82.035915148,1,0
82.035915592,1,1
82.035936070,1,0
82.146813804,0,0
82.147019000,1,0
82.147019618,1,1
82.147030046,1,0
82.257920546,0,0
82.258122832,1,0
82.258123074,1,1
82.258153540,1,0
82.369018282,0,0
82.369226720,1,0
82.369226964,1,1
82.369247438,1,0
82.480116606,0,0
82.480330502,1,0
82.480331120,1,1
82.480361590,1,0
82.591217572,0,0
82.591434184,1,0
82.591434842,1,1
82.591465342,1,0
82.702341304,0,0
82.702538202,1,0
82.702538860,1,1
82.702549294,1,0
82.813434686,0,0
82.813641504,1,0
82.813642088,1,1
82.813662568,1,0
82.924542448,0,0
82.924745606,1,0
82.924746298,1,1
82.924766744,1,0
83.035642556,0,0
83.035849424,1,0
83.035850034,1,1
83.035880530,1,0
83.146752006,0,0
83.146952936,1,0
83.146953364,1,1
83.146963798,1,0
83.257853802,0,0
83.258056888,1,0
83.258057344,1,1
83.258077782,1,0
83.368956956,0,0
83.369160706,1,0
83.369160946,1,1
83.369181384,1,0
83.480061010,0,0
83.480264198,1,0
83.480264438,1,1
83.480284882,1,0
83.591168234,0,0
83.591368040,1,0
83.591368286,1,1
83.591388722,1,0
83.702265048,0,0
83.702471816,1,0
83.702472268,1,1
83.702492734,1,0
83.813361752,0,0
83.813575868,1,0
83.813576112,1,1
83.813596572,1,0
83.924480424,0,0
83.924679412,1,0
83.924679662,1,1
83.924690070,1,0
84.035577408,0,0
84.035783528,1,0
84.035784148,1,1
84.035814650,1,0
84.146689084,0,0
84.146887210,1,0
84.146887908,1,1
84.146898342,1,0
84.257791896,0,0
84.257991144,1,0
84.257991824,1,1
84.258002268,1,0
84.368887852,0,0
84.369094760,1,0
84.369094980,1,1
84.369105428,1,0
84.479989476,0,0
84.480198470,1,0
84.480198910,1,1
84.480229410,1,0
84.591101410,0,0
84.591302184,1,0
84.591302424,1,1
84.591312848,1,0
84.702207742,0,0
84.702406310,1,0
84.702406736,1,1
84.702417144,1,0
84.813310826,0,0
84.813509902,1,0
84.813510146,1,1
84.813520556,1,0
84.924412520,0,0
84.924613644,1,0
84.924613886,1,1
84.924624308,1,0
85.035519562,0,0
85.035717370,1,0
85.035717616,1,1
85.035728064,1,0
85.146616918,0,0
85.146821452,1,0
85.146822082,1,1
85.146832496,1,0
85.257726728,0,0
85.257925306,1,0
85.257925922,1,1
85.257936334,1,0
85.368827574,0,0
85.369028602,1,0
85.369028838,1,1
85.369049274,1,0
85.479929318,0,0
85.480132444,1,0
85.480132688,1,1
85.480153128,1,0
85.591034930,0,0
85.591236376,1,0
85.591236606,1,1
85.591257048,1,0
85.702144422,0,0
85.702339922,1,0
85.702340168,1,1
85.702350606,1,0
85.813228058,0,0
85.813443864,1,0
85.813444108,1,1
85.813464558,1,0
85.924344198,0,0
85.924547706,1,0
85.924548322,1,1
85.924568760,1,0
86.035446162,0,0
86.035651542,1,0
86.035652242,1,1
86.035682714,1,0
86.146545730,0,0
86.146755144,1,0
86.146755384,1,1
86.146775844,1,0
86.257656050,0,0
86.257859066,1,0
86.257859312,1,1
86.257879764,1,0
86.368757682,0,0
86.368962864,1,0
86.368963522,1,1
86.368973932,1,0
86.479854206,0,0
86.480066414,1,0
86.480066660,1,1
86.480087118,1,0
86.590966630,0,0
86.591170346,1,0
86.591170588,1,1
86.591191040,1,0
86.702073384,0,0
86.702273972,1,0
86.702274212,1,1
86.702284622,1,0
86.813169118,0,0
86.813377994,1,0
86.813378238,1,1
86.813398678,1,0
86.924276642,0,0
86.924481786,1,0
86.924482032,1,1
86.924502514,1,0
87.035369662,0,0
87.035585372,1,0
87.035585828,1,1
87.035606270,1,0
87.146487816,0,0
87.146689184,1,0
87.146689608,1,1
87.146700018,1,0
87.257591620,0,0
87.257792996,1,0
87.257793422,1,1
87.257803856,1,0
87.368691362,0,0
87.368896872,1,0
87.368897492,1,1
87.368917980,1,0
87.479797228,0,0
87.480000972,1,0
87.480001662,1,1
87.480022100,1,0
87.590893570,0,0
87.591104716,1,0
87.591105172,1,1
87.591125608,1,0
87.702008100,0,0
87.702208532,1,0
87.702209150,1,1
87.702219590,1,0
87.813106114,0,0
87.813312032,1,0
87.813312482,1,1
87.813342976,1,0
87.924208518,0,0
87.924415634,1,0
87.924415874,1,1
87.924436356,1,0
88.035318372,0,0
88.035519380,1,0
88.035519620,1,1
88.035540056,1,0
88.146422512,0,0
88.146623162,1,0
88.146623390,1,1
88.146633800,1,0
88.257520928,0,0
88.257727252,1,0
88.257727498,1,1
88.257747936,1,0
88.368614828,0,0
88.368830938,1,0
88.368831184,1,1
88.368851622,1,0
88.479727640,0,0
88.479934898,1,0
88.479935518,1,1
88.479965998,1,0
88.590830834,0,0
88.591038832,1,0
88.591039454,1,1
88.591069918,1,0
88.701939188,0,0
88.702142136,1,0
88.702142372,1,1
88.702172838,1,0
88.813044988,0,0
88.813245918,1,0
88.813246158,1,1
88.813256616,1,0
88.924138676,0,0
88.924349870,1,0
88.924350106,1,1
88.924370568,1,0
89.035248134,0,0
89.035453636,1,0
89.035453876,1,1
89.035464294,1,0
89.146349418,0,0
89.146557226,1,0
89.146557470,1,1
89.146577910,1,0
89.257455604,0,0
89.257661408,1,0
89.257661648,1,1
89.257672056,1,0
89.368551526,0,0
89.368765292,1,0
89.368765738,1,1
89.368796210,1,0
89.479656336,0,0
89.479868794,1,0
89.479869482,1,1
89.479899962,1,0
89.590765540,0,0
89.590972716,1,0
89.590973406,1,1
89.591003882,1,0
89.701871150,0,0
89.702076580,1,0
89.702077250,1,1
89.702087664,1,0
89.812976216,0,0
89.813180360,1,0
89.813180804,1,1
89.813201274,1,0
89.924080646,0,0
89.924283812,1,0
89.924284054,1,1
